0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

4.75 -28.76075 -26.77782 -23.42099 -20.59341 -19.52654
5.05 -19.71861 -18.37882 -16.11272 -14.20217 -13.48098
5.40 -12.78064 -11.94489 -10.52247 -9.31741 -8.86102
5.80 -7.97102 -7.47711 -6.62743 -5.90133 -5.62472
6.25 -4.86194 -4.57753 -4.0831 -3.65629 -3.49266
6.75 -2.93413 -2.77204 -2.48724 -2.23901 -2.14323
7.30 -1.76562 -1.67319 -1.50924 -1.36479 -1.30884
7.90 -1.06567 -1.0123 -0.91685 -0.83188 -0.79867
8.60 -0.62462 -0.59416 -0.53953 -0.49039 -0.47111
9.60 -0.31506 -0.30008 -0.27315 -0.24879 -0.23914
10.90 -0.14338 -0.13686 -0.12512 -0.11445 -0.11019
12.50 -0.06163 -0.05902 -0.05413 -0.04976 -0.04795
14.50 -0.02497 -0.02384 -0.02204 -0.02026 -0.01955
17.00 -0.00953 -0.00909 -0.00836 -0.00775 -0.00751
20.00 -0.00355 -0.00342 -0.00318 -0.00289 -0.00278

1.70 43120.73428 33172.58617 24156.0358 19948.26998 18662.23908
1.90 22116.32677 18433.94772 14157.13476 11479.47355 10573.98811
2.10 12096.71803 10376.77823 8006.92847 6332.49444 5751.95223
2.30 6624.65182 5703.63266 4338.76897 3339.01897 2992.36846
2.40 4851.07205 4165.99166 3135.35413 2377.55237 2115.75069
2.50 3514.41365 3005.0492 2233.22925 1666.41112 1471.5603
2.60 2512.40639 2135.76574 1563.84346 1145.73677 1002.86778
2.70 1767.02449 1490.99522 1072.44556 768.60851 665.51378
2.85 1001.39955 832.09924 577.22325 394.89607 333.82871
3.00 528.95616 428.77065 279.84771 175.50058 141.15932
3.15 246.38386 189.97639 107.76334 51.93205 34.04443
3.30 84.09968 54.65596 13.13099 -13.54999 -21.67004
3.40 19.29927 1.4808 -22.69159 -37.13571 -41.20555
3.50 -22.17942 -31.93701 -44.20283 -50.37724 -51.74312
3.60 -47.27551 -51.57603 -55.88452 -56.63956 -56.26222
3.70 -61.06978 -61.78876 -60.96229 -58.3154 -56.8704
3.80 -67.24029 -65.70745 -61.73109 -57.08583 -55.03972
3.90 -68.41696 -65.55769 -59.80207 -54.11557 -51.78296
4.00 -66.45367 -62.89865 -56.28908 -50.19726 -47.78432
4.15 -60.31865 -56.45595 -49.63088 -43.6454 -41.33811
4.30 -52.64446 -48.95966 -42.60263 -37.16186 -35.09324
4.50 -42.40348 -39.26208 -33.92791 -29.43605 -27.74382
4.75 -31.43729 -29.05373 -25.04298 -21.69399 -20.43853
5.05 -21.62665 -19.99964 -17.26998 -14.99458 -14.14253
5.40 -14.02024 -13.00253 -11.28625 -9.84975 -9.31032
5.80 -8.72621 -8.12673 -7.10473 -6.24156 -5.91534
6.25 -5.30549 -4.96281 -4.3717 -3.86693 -3.67475
6.75 -3.19073 -2.99701 -2.65919 -2.36739 -2.25559
7.30 -1.91388 -1.80425 -1.61128 -1.44266 -1.37762
7.90 -1.152 -1.08914 -0.97765 -0.87905 -0.84069
8.60 -0.67343 -0.63801 -0.57468 -0.51809 -0.49593
9.60 -0.33875 -0.32155 -0.29057 -0.26281 -0.25173
10.90 -0.15386 -0.14643 -0.13302 -0.1208 -0.11595
12.50 -0.06605 -0.06305 -0.05762 -0.05251 -0.0505
14.50 -0.02661 -0.02545 -0.02335 -0.02136 -0.02055
17.00 -0.01016 -0.00969 -0.0089 -0.00817 -0.00787
20.00 -0.00375 -0.00359 -0.00333 -0.00308 -0.00292

1.70 49301.75508 35228.75429 24002.33533 19214.75651 17738.82895
1.90 24423.85971 19519.46 14327.77113 11219.92607 10177.95668
2.10 13340.48743 11142.79686 8254.31902 6274.16284 5598.53138
2.30 7427.17207 6250.22228 4555.98769 3351.1256 2941.86625
