0.000000000 25.873724975 47.37584165 68.708225955 90.000000000

r=0.30 - 2.30

3.40 -21.737169 -27.250364 -34.947189 -39.712565 -41.091696 
3.50 -46.318542 -48.093765 -49.948286 -50.314001 -50.161825 
3.60 -59.550978 -58.952012 -57.134483 -54.778661 -53.690509 
3.70 -65.235873 -63.210356 -59.221730 -55.298725 -53.682836 
3.80 -66.051725 -63.244770 -58.102943 -53.390333 -51.520589 
3.90 -63.859967 -60.699979 -55.078491 -50.086194 -48.141068 
4.00 -59.933222 -56.695952 -51.026022 -46.076471 -44.167696 
4.15 -52.571968 -49.514290 -44.227706 -39.676055 -37.935301 
4.30 -44.882167 -42.170511 -37.514579 -33.533318 -32.016745 
4.50 -35.491119 -33.300347 -29.556284 -26.367867 -25.155916 
4.75 -25.986385 -24.379966 -21.641787 -19.312175 -18.427052 
5.05 -17.770763 -16.693210 -14.855933 -13.288869 -12.692571 
5.40 -11.518718 -10.847457 -9.695111 -8.707117 -8.329937 
5.80 -7.197828 -6.799728 -6.109057 -5.512259 -5.283140 
6.25 -4.402910 -4.172148 -3.767835 -3.415336 -3.279217 
6.75 -2.665245 -2.532726 -2.298219 -2.092015 -2.012051 
7.30 -1.608403 -1.532266 -1.396341 -1.275670 -1.228650 
7.90 -0.973212 -0.928863 -0.849189 -0.777768 -0.749745 
8.60 -0.571595 -0.546142 -0.500218 -0.458722 -0.442337 
9.60 -0.288911 -0.276297 -0.253481 -0.232738 -0.224505 
10.90 -0.131773 -0.126250 -0.116223 -0.107054 -0.103409 
12.50 -0.056774 -0.054508 -0.050360 -0.046546 -0.045029 
14.50 -0.022960 -0.022070 -0.020440 -0.018898 -0.018332 
17.00 -0.008747 -0.008412 -0.007800 -0.007239 -0.007012 
20.00 -0.003272 -0.003148 -0.002924 -0.002715 -0.002632 
 
1.70 38738.696683 31637.801749 24392.892705 20680.273001 19538.453899 
1.90 20359.249465 17563.385429 14038.447029 11722.052633 10930.249895 
2.10 11092.177692 9740.635458 7794.802453 6376.828512 5878.042446 
2.30 5969.221168 5247.411230 4147.296400 3318.711749 3026.209106 
2.40 4322.785691 3790.519242 2969.310948 2348.030057 2129.127690 
2.50 3093.443812 2702.181657 2094.759952 1635.152500 1473.736156 
2.60 2181.733555 1896.204657 1451.973795 1116.787223 999.566604 
2.70 1511.336313 1305.107853 984.525674 743.856854 660.130381 
2.85 832.931363 709.538322 518.835396 377.305515 328.565746 
3.00 422.428962 351.582058 243.295025 164.323156 137.516503 
3.15 182.203286 143.908638 86.443025 45.709864 32.203520 
3.30 47.814310 29.080031 1.913281 -16.292167 -22.035658 
3.40 -4.285040 -14.788374 -29.322678 -38.257733 -40.837741 
3.50 -36.568825 -41.492086 -47.541445 -50.330970 -50.834745 
3.60 -55.145638 -56.395348 -56.924489 -55.786367 -54.981975 
3.70 -64.430053 -63.356796 -60.452344 -56.935933 -55.357265 
3.80 -67.575777 -65.119348 -60.224436 -55.392029 -53.402950 
3.90 -66.806663 -63.607382 -57.699475 -52.262805 -50.105077 
4.00 -63.667427 -60.150672 -53.874491 -48.296333 -46.125251 
4.15 -56.721121 -53.206939 -47.094250 -41.805993 -39.779853 
4.30 -48.918237 -45.703280 -40.183964 -35.473686 -33.683212 
4.50 -39.014300 -36.354933 -31.829778 -28.002210 -26.554540 
4.75 -28.731731 -26.751955 -23.400023 -20.576116 -19.510532 
5.05 -19.701743 -18.363478 -16.099822 -14.191179 -13.470684 
5.40 -12.770296 -11.935291 -10.514254 -9.310174 -8.854269 
