  173    1.2000   60.0000   14.0000   -75.91541011   -75.74513262   -75.91516815
  174    1.2000   60.0000   16.0000   -75.91533553   -75.74505752   -75.91506925
    0    0.0000    0.0000    0.0000     0.00000000     0.00000000     0.00000000
  175    1.2000   70.0000    1.2000   -75.80226519   -75.30543037   -75.45126423
  176    1.2000   70.0000    1.3000   -75.90394748   -75.41294582   -75.55905114
  177    1.2000   70.0000    1.4000   -75.97231879   -75.48803787   -75.63408514
  178    1.2000   70.0000    1.5000   -76.01727609   -75.54077520   -75.68645437
  179    1.2000   70.0000    1.6000   -76.04568006   -75.57815116   -75.72324775
  180    1.2000   70.0000    1.7000   -76.06234236   -75.60501667   -75.74954430
  181    1.2000   70.0000    1.7500   -76.06737759   -75.61559325   -75.75995406
  182    1.2000   70.0000    1.8000   -76.07067152   -75.62469569   -75.76904031
  183    1.2000   70.0000    1.8500   -76.07250119   -75.63257366   -75.77710765
  184    1.2000   70.0000    1.9000   -76.07310185   -75.63943138   -75.78440869
  185    1.2000   70.0000    2.0000   -76.07138821   -75.65072753   -75.79747488
  186    1.2000   70.0000    2.1500   -76.06373322   -75.66337010   -75.81489430
  187    1.2000   70.0000    2.3000   -76.05245939   -75.67284503   -75.83060208
  188    1.2000   70.0000    2.4000   -76.04386931   -75.67816164   -75.84017387
  189    1.2000   70.0000    2.6000   -76.02570461   -75.68882981   -75.85697090
  190    1.2000   70.0000    2.8000   -76.00771367   -75.70053159   -75.87058762
  191    1.2000   70.0000    3.0000   -75.99097283   -75.71087121   -75.88132693
  192    1.2000   70.0000    3.3000   -75.96934109   -75.72268319   -75.89309190
  193    1.2000   70.0000    3.6000   -75.95239758   -75.73076014   -75.90100339
